,age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,country,salary
30281,31,3,183000,4,15,0,9,4,0,0,0,0,55,18,0
30282,34,3,28053,0,13,5,4,4,0,1,0,0,25,18,0
30283,34,3,242984,6,9,6,6,5,0,0,0,1887,45,18,1
30284,66,4,132055,6,9,6,6,5,0,0,0,1825,40,18,1
30285,41,3,212894,13,3,6,1,5,0,0,0,0,40,33,0
30286,62,3,223975,3,4,6,2,5,0,0,0,0,20,18,0
30287,58,3,357788,6,9,6,7,5,4,0,0,0,40,18,0
30288,40,3,406811,6,9,2,6,1,0,1,0,0,40,34,0
30289,24,3,154422,0,13,0,6,3,3,1,0,0,40,0,0
30290,47,3,140644,6,9,6,6,5,0,0,0,0,40,18,1
30291,19,3,355477,6,9,0,3,3,4,0,0,0,25,18,0
30292,32,3,151773,1,10,6,7,5,0,0,0,0,45,18,0
30293,51,4,341548,1,10,4,4,4,0,1,0,0,40,18,0
30294,25,3,512771,5,5,6,8,5,0,0,0,0,45,18,0
30295,60,8,141580,14,14,6,14,5,0,0,0,0,40,18,0
30296,22,3,48988,1,10,0,8,4,0,0,0,0,40,18,0
30297,29,3,201022,0,13,6,6,2,0,1,0,0,50,18,1
30298,20,3,82777,6,9,6,5,3,0,0,0,0,40,18,0
30299,42,3,152676,3,4,4,7,1,0,0,0,0,40,1,0
30300,18,3,115815,6,9,0,13,3,0,0,0,0,20,18,0
30301,23,3,168009,8,6,6,13,3,3,1,0,0,40,17,0
30302,28,3,213152,0,13,6,4,5,0,0,0,0,40,23,1
30303,55,3,89690,0,13,4,2,4,0,1,0,0,40,18,1
30304,40,3,126868,6,9,4,13,4,4,0,0,0,40,18,0
30305,52,3,95128,1,10,4,5,4,0,0,0,0,50,18,0
30306,37,3,185567,6,9,4,13,1,0,0,0,0,40,18,1
30307,21,3,301408,1,10,0,5,3,0,1,0,1602,22,18,0
30308,35,3,216256,12,11,0,3,4,0,0,0,0,60,18,0
30309,45,3,182541,1,10,4,13,1,0,0,0,0,48,18,0
30310,39,3,172855,6,9,4,4,1,4,1,0,0,40,18,0
30311,54,3,68684,6,9,6,7,5,0,0,0,0,44,18,0
30312,42,3,364832,3,4,4,5,4,0,1,0,0,40,18,0
30313,26,8,264300,1,10,6,14,2,0,1,0,0,20,18,0
30314,59,0,349910,10,12,6,7,5,0,0,0,0,40,18,0
30315,42,3,276218,6,9,6,5,2,0,1,0,0,40,18,1
30316,22,3,251196,1,10,0,11,3,4,1,0,0,20,18,0
30317,33,3,196898,0,13,0,2,4,0,1,0,0,40,18,0
30318,39,3,58343,1,10,6,13,5,0,0,0,0,40,18,1
30319,18,0,101061,9,7,0,12,3,0,0,0,0,70,18,0
30320,46,3,415051,1,10,6,5,5,4,0,0,0,60,18,1
30321,24,3,174043,0,13,0,3,4,0,0,0,0,40,18,0
30322,28,3,129460,12,11,6,1,2,0,1,0,0,30,39,0
30323,21,4,110946,6,9,0,4,3,0,1,0,0,43,18,0
30324,22,3,313873,9,7,0,7,3,0,0,0,0,30,18,0
30325,61,3,81132,13,3,6,1,5,3,0,7298,0,40,0,1
30326,56,5,255386,1,10,6,4,5,3,0,0,0,40,7,0
30327,21,3,191497,1,10,0,5,3,0,1,0,0,20,18,0
30328,17,3,128617,8,6,0,1,3,0,0,0,0,26,18,0
30329,29,3,368949,1,10,6,1,5,0,0,0,0,40,23,1
30330,28,6,263600,6,9,6,11,5,0,0,0,0,40,18,1
30331,62,3,257277,6,9,1,4,4,0,1,0,0,38,18,0
30332,39,3,339442,6,9,2,13,4,4,0,2176,0,40,18,0
30333,30,6,289442,6,9,0,11,4,0,0,0,0,40,18,0
30334,20,8,162667,9,7,0,14,1,0,0,0,0,40,22,0
30335,18,6,466325,9,7,0,4,3,0,0,0,0,12,18,0
30336,54,3,142169,6,9,0,1,3,0,0,0,0,40,18,0
30337,49,3,252079,1,10,6,8,5,0,0,0,0,40,18,1
30338,33,4,119628,7,16,6,2,5,3,0,0,0,50,13,0
30339,50,3,175804,0,13,6,5,5,0,0,0,0,40,18,1
30340,57,3,70720,6,9,6,3,5,0,0,0,0,78,18,0
30341,50,4,201513,6,9,4,4,3,0,1,0,0,40,18,0
30342,45,3,257609,0,13,6,6,5,0,0,0,0,40,18,1
30343,41,3,124692,1,10,6,6,3,0,0,0,0,40,18,1
30344,23,3,268525,6,9,6,13,5,0,0,0,0,48,18,0
30345,23,3,250630,0,13,0,5,4,0,1,0,0,40,18,0
30346,47,3,180277,6,9,6,4,2,0,1,0,0,40,6,0
30347,39,7,191342,0,13,6,6,5,3,0,0,0,50,4,0
30348,29,3,250967,12,11,6,13,5,0,0,0,1887,48,18,1
30349,46,3,153254,6,9,6,13,5,4,0,0,0,40,18,0
30350,18,3,362600,13,3,0,1,3,0,0,0,0,40,18,0
30351,68,3,171933,3,4,6,7,5,0,0,0,0,40,18,0
30352,62,3,211408,12,11,6,9,5,0,0,0,0,40,18,1
30353,43,3,48193,10,12,6,9,5,0,0,0,0,40,18,0
30354,35,3,22463,6,9,6,7,5,0,0,0,0,40,18,0
30355,21,3,440969,6,9,0,4,3,0,1,0,0,40,18,0
30356,21,4,164922,1,10,0,1,3,0,0,0,0,40,18,0
30357,41,6,134524,12,11,4,7,1,0,1,0,0,45,18,0
30358,61,3,176689,6,9,6,8,5,0,0,0,0,40,18,0
30359,24,3,220993,6,9,0,7,4,0,0,0,0,50,18,0
30360,21,3,512828,6,9,0,11,3,4,0,0,0,40,18,0
30361,36,4,422275,13,3,6,3,5,0,0,0,0,40,37,0
30362,37,6,65291,12,11,0,11,4,0,1,0,0,40,18,0
30363,69,3,197080,2,8,6,8,5,0,0,9386,0,60,18,1
30364,49,5,181657,1,10,4,6,4,0,1,0,0,50,18,0
30365,55,3,190257,6,9,6,12,5,0,0,0,0,53,18,1
30366,21,3,238068,6,9,6,13,5,0,0,0,0,40,18,0
30367,18,3,337046,8,6,0,3,3,0,0,0,0,40,18,0
30368,26,3,187248,6,9,6,2,4,4,0,0,0,40,18,0
30369,20,8,250037,1,10,0,14,3,0,1,0,0,18,23,0
30370,46,3,285750,6,9,6,12,5,0,0,4064,0,55,18,0
30371,23,3,260617,8,6,0,7,4,0,0,0,0,40,18,0
30372,48,3,216999,6,9,6,7,5,0,0,0,0,40,18,1
30373,36,3,531055,6,9,6,7,5,0,0,0,1902,48,18,1
30374,42,4,121265,14,14,4,2,4,0,0,0,0,40,18,0
30375,41,6,184466,14,14,6,2,5,0,0,0,0,38,18,1
30376,45,3,297676,10,12,1,5,1,0,1,0,0,40,19,0
30377,52,3,114228,6,9,4,7,4,0,0,3325,0,40,18,0
30378,22,6,121144,0,13,0,2,3,4,1,0,0,18,18,0
30379,20,3,26842,1,10,0,13,4,0,1,2176,0,40,18,0
30380,27,3,113054,6,9,2,13,4,0,0,0,0,43,18,0
30381,36,3,256636,6,9,4,6,4,0,0,0,0,40,18,0
30382,34,3,152246,6,9,6,8,5,1,0,0,0,52,18,0
30383,38,3,108140,14,14,6,2,5,0,0,0,0,50,18,1
30384,20,8,203353,1,10,0,14,3,0,1,0,0,40,18,0
30385,47,3,207207,6,9,4,5,1,0,1,0,0,45,18,0
30386,21,3,115420,6,9,6,7,5,0,0,0,0,50,18,0
30387,33,3,80058,6,9,0,8,4,0,0,0,0,40,18,0
30388,31,6,48520,10,12,0,11,1,0,0,0,0,40,18,0
30389,61,3,411652,2,8,6,7,5,0,0,0,0,40,37,0
30390,46,3,154405,8,6,6,1,5,4,0,0,0,45,18,0
30391,55,6,104917,14,14,6,2,5,4,0,0,0,40,18,1
30392,19,4,261422,1,10,0,2,3,0,0,0,0,40,18,0
30393,39,3,48915,6,9,6,13,5,0,0,0,0,40,18,1
30394,61,3,172037,6,9,6,3,5,0,0,0,0,40,18,0
30395,28,3,144833,1,10,6,1,5,0,0,0,0,40,18,0
30396,28,3,275116,8,6,6,8,5,0,0,0,0,40,18,0
30397,61,8,72886,6,9,6,14,5,0,0,0,0,38,18,1
30398,61,3,103575,6,9,6,7,5,0,0,0,0,37,18,0
30399,54,3,200783,1,10,6,5,5,0,0,0,0,40,18,0
30400,50,0,152810,1,10,6,13,5,0,0,0,0,70,40,0
30401,37,6,44694,14,14,6,2,2,0,1,0,0,45,18,1
30402,17,8,48703,9,7,0,14,3,0,1,0,0,30,18,0
30403,56,3,91905,6,9,6,5,2,0,1,0,0,4,18,0
30404,31,3,168906,0,13,4,6,4,0,1,0,0,50,18,1
30405,32,4,147215,0,13,6,6,2,0,1,0,0,55,18,1
30406,28,3,153546,9,7,4,3,1,0,1,0,0,40,18,0
30407,34,3,35595,12,11,6,9,5,0,0,0,0,40,18,0
30408,33,3,225507,8,6,0,3,3,0,1,0,0,25,18,0
30409,42,3,345504,12,11,4,4,4,0,1,0,0,35,18,0
30410,64,3,137205,12,11,6,7,5,0,0,0,0,48,18,0
30411,29,3,327779,1,10,6,1,5,0,0,0,0,20,18,0
30412,41,8,213416,13,3,6,14,5,0,0,0,0,32,37,0
30413,45,3,362883,1,10,6,8,5,0,0,0,0,40,18,0
30414,48,3,131309,14,14,6,2,5,0,0,0,0,45,18,1
30415,44,3,188331,1,10,2,9,4,0,1,0,0,38,18,0
30416,34,5,194740,1,10,0,4,4,0,0,0,0,40,18,0
30417,40,3,43711,6,9,0,13,4,0,0,0,0,45,18,0
30418,45,3,187033,6,9,6,7,5,0,0,0,2051,40,18,0
30419,23,3,233923,1,10,0,3,3,0,1,0,0,20,18,0
30420,51,3,84278,0,13,6,2,5,0,0,0,0,55,18,1
30421,24,3,437666,6,9,6,7,5,0,0,2885,0,50,18,0
30422,57,3,186386,0,13,1,2,1,0,0,10520,0,40,18,1
30423,23,3,129767,1,10,0,4,4,0,1,0,1721,40,18,0
30424,34,3,180284,1,10,6,12,5,0,0,0,0,40,18,1
30425,36,3,108320,6,9,4,13,4,0,0,4101,0,40,18,0
30426,56,0,75214,4,15,6,2,5,0,0,0,0,32,18,1
30427,42,3,284758,6,9,4,6,1,0,1,0,0,40,18,0
30428,45,0,188330,0,13,6,6,5,0,0,0,0,60,18,0
30429,38,3,333651,0,13,6,2,5,0,0,15024,0,70,18,1
30430,29,6,115305,12,11,6,11,5,0,0,7688,0,40,18,1
30431,54,3,172962,0,13,4,2,4,0,0,0,1340,40,18,0
30432,40,3,198096,6,9,6,13,5,0,0,0,0,40,18,1
30433,29,3,163265,6,9,6,8,5,0,0,0,0,40,18,0
30434,35,5,128608,0,13,0,6,3,0,0,0,0,40,18,0
30435,47,3,107460,6,9,2,6,1,0,1,0,0,37,18,0
30436,51,3,251841,12,11,0,6,4,0,1,0,0,43,18,0
30437,28,3,403671,6,9,0,3,0,0,0,0,0,40,37,0
30438,58,3,159378,6,9,6,13,5,0,0,0,0,45,18,1
30439,24,3,170070,6,9,0,13,3,0,1,0,0,25,18,0
30440,46,4,192323,6,9,4,6,4,0,0,0,0,40,18,0
30441,57,3,135796,8,6,6,13,5,4,0,0,0,48,18,0
30442,22,3,232985,6,9,0,1,0,0,0,0,0,20,18,0
30443,28,3,34532,0,13,0,9,4,4,0,0,0,30,24,0
30444,17,8,371316,8,6,0,14,3,0,0,0,0,25,18,0
30445,23,3,236994,6,9,0,5,3,0,0,0,0,60,18,0
30446,19,3,208366,6,9,0,1,4,0,0,0,0,40,18,0
30447,66,4,102640,6,9,1,2,1,4,1,0,0,35,18,0
30448,38,3,111377,1,10,6,6,5,0,0,0,0,55,18,0
30449,39,5,472166,1,10,4,6,1,4,1,0,0,40,18,0
30450,39,8,86551,2,8,6,14,5,0,0,0,0,40,18,0
30451,47,3,70943,6,9,6,13,5,0,0,5178,0,40,18,1
30452,39,3,294919,6,9,4,8,3,0,0,0,0,60,18,0
30453,22,3,408383,1,10,0,8,3,0,0,0,0,40,18,0
30454,36,3,255454,6,9,0,7,3,4,0,0,0,30,18,0
30455,32,3,193260,1,10,6,13,5,3,0,0,0,40,0,0
30456,29,8,191935,6,9,0,14,4,0,0,0,0,40,18,0
30457,43,6,125461,0,13,0,2,4,0,0,0,0,40,18,0
30458,51,3,97005,6,9,6,7,5,0,0,0,0,40,18,0
30459,42,3,183319,13,3,6,7,5,0,0,0,0,60,18,0
30460,32,4,167049,2,8,0,4,1,0,1,0,0,40,18,0
30461,34,3,185216,1,10,0,4,3,0,0,0,0,40,18,0
30462,51,3,161838,12,11,6,7,5,0,0,0,0,57,18,0
30463,38,3,165848,0,13,6,5,5,0,0,0,0,44,18,0
30464,21,3,138816,6,9,0,1,3,4,0,0,0,20,18,0
30465,33,7,99761,0,13,0,3,4,0,1,0,0,15,18,0
30466,34,3,112139,6,9,6,7,5,0,0,0,0,40,18,0
30467,32,3,129020,6,9,6,6,5,0,0,0,0,40,18,0
30468,38,8,365465,12,11,0,14,3,0,0,0,0,15,18,0
30469,27,7,259873,6,9,6,3,5,4,0,0,0,60,18,1
30470,35,0,89622,1,10,6,5,5,0,0,0,0,50,18,1
30471,29,4,201556,0,13,0,2,4,0,0,0,0,50,18,0
30472,40,3,176286,6,9,6,7,5,0,0,0,0,40,18,0
30473,46,3,192894,3,4,6,12,5,4,0,0,0,30,18,0
30474,37,3,172232,6,9,0,3,1,4,1,0,0,30,18,0
30475,38,7,163204,6,9,6,7,5,0,0,3411,0,25,18,0
30476,37,3,265737,1,10,6,6,5,4,0,0,1887,60,19,1
30477,44,3,215304,0,13,6,2,5,0,0,0,0,45,18,1
30478,25,3,185952,14,14,0,2,4,0,0,0,0,30,18,0
30479,38,3,216845,6,9,0,5,1,0,0,0,0,42,18,0
30480,34,6,35683,10,12,4,4,1,0,1,0,0,10,18,0
30481,50,7,371305,6,9,6,5,5,0,0,0,1902,60,18,1
30482,46,3,102359,1,10,6,6,5,0,0,0,0,50,18,1
30483,20,3,200089,13,3,0,1,1,0,0,0,0,30,33,0
30484,47,4,207120,12,11,6,6,5,0,0,0,0,38,18,1
30485,46,3,295334,7,16,6,2,5,0,0,0,0,60,18,1
30486,34,3,234537,10,12,4,5,4,0,0,0,0,40,18,0
30487,61,3,142922,6,9,6,8,5,0,0,0,0,40,18,0
30488,55,4,181641,1,10,4,2,4,4,1,0,0,37,18,0
30489,36,3,185325,6,9,0,8,4,0,0,0,0,35,18,0
30490,28,3,167336,1,10,0,6,4,0,1,10520,0,40,18,1
30491,22,3,379778,6,9,0,3,4,0,0,0,0,40,18,0
30492,34,3,176117,1,10,0,5,3,4,1,0,0,35,18,0
30493,33,3,100228,1,10,0,13,4,4,0,0,0,40,18,0
30494,27,3,150296,6,9,0,3,3,0,1,0,0,32,18,0
30495,43,5,25005,14,14,6,1,5,0,0,5013,0,12,18,0
30496,55,3,134120,8,6,6,7,5,0,0,99999,0,40,18,1
30497,39,7,251710,8,6,5,3,4,0,1,0,1721,15,18,0
30498,20,3,653574,1,10,0,3,3,0,0,0,0,33,22,0
30499,38,3,175441,6,9,0,1,4,4,0,0,0,40,18,0
30500,30,3,333119,1,10,0,7,4,0,0,0,0,40,18,0
30501,21,3,89154,9,7,0,3,3,0,0,0,0,42,22,0
30502,60,3,198727,6,9,6,2,5,0,0,0,0,30,18,0
30503,43,3,87284,1,10,0,1,4,0,0,0,0,40,18,0
30504,36,3,180686,6,9,6,7,5,0,0,0,0,45,18,1
30505,23,3,227070,1,10,0,3,1,0,1,0,0,48,22,0
30506,57,6,189824,1,10,6,1,5,4,0,7298,0,40,18,1
30507,25,6,348986,6,9,0,1,0,4,0,0,0,40,18,0
30508,38,3,96185,6,9,4,3,1,4,1,0,0,32,18,0
30509,22,3,112693,6,9,6,7,5,0,0,0,0,35,18,0
30510,23,3,417605,13,3,0,7,4,0,0,0,0,40,37,0
30511,61,7,140300,6,9,0,5,4,0,1,0,0,44,18,0
30512,28,3,340408,1,10,4,7,4,0,0,0,0,46,18,0
30513,17,8,187539,9,7,0,14,3,0,1,0,0,10,18,0
30514,21,3,237051,1,10,0,3,3,0,1,0,0,25,18,0
30515,49,3,175622,14,14,6,2,5,0,0,0,0,40,18,0
30516,37,3,389725,2,8,4,7,3,0,0,0,0,35,18,0
30517,23,3,182812,1,10,0,3,3,0,1,0,0,40,28,0
30518,38,7,245372,1,10,6,2,5,0,0,3137,0,50,18,0
30519,34,6,93886,0,13,6,2,2,0,1,0,0,46,18,1
30520,21,3,502837,6,9,0,13,3,0,1,0,0,40,2,0
30521,27,4,212232,1,10,6,6,5,4,0,0,0,40,18,1
30522,57,3,300104,6,9,6,7,5,0,0,0,0,84,18,1
30523,22,3,156933,6,9,0,1,3,4,0,0,0,25,18,0
30524,20,3,286734,1,10,0,4,4,2,1,0,0,35,18,0
30525,49,0,143482,1,10,6,2,2,0,1,0,0,65,18,1
30526,38,3,226357,6,9,6,7,5,0,0,0,0,40,18,0
30527,40,3,104892,0,13,6,9,5,0,0,0,0,40,18,0
30528,44,3,223194,6,9,6,7,5,4,0,0,1485,40,10,0
30529,37,7,272090,1,10,6,4,2,0,1,0,0,20,18,0
30530,57,3,204816,14,14,4,2,4,0,0,0,0,30,18,0
30531,56,3,230039,3,4,0,3,3,0,1,0,0,30,18,0
30532,41,3,242619,10,12,4,2,4,0,0,0,0,80,18,0
30533,50,7,131982,6,9,6,3,5,3,0,0,0,60,4,0
30534,33,3,87310,5,5,0,13,4,0,0,0,0,50,18,0
30535,29,3,134566,14,14,6,5,5,0,0,0,0,20,18,0
30536,28,5,163862,0,13,6,6,5,0,0,5178,0,40,18,1
30537,35,3,239409,8,6,6,13,5,0,0,0,0,50,18,0
30538,36,3,203717,6,9,4,7,1,0,0,0,0,40,18,0
30539,45,3,172274,7,16,4,2,1,4,1,0,3004,35,18,1
30540,30,7,65278,10,12,0,7,3,0,0,0,0,40,18,0
30541,35,0,135289,6,9,6,3,5,0,0,0,0,60,18,0
30542,27,3,246974,12,11,6,5,5,0,0,0,0,40,18,0
30543,22,3,180060,6,9,0,6,4,0,0,0,0,40,41,0
30544,24,3,118023,1,10,0,1,3,0,0,0,0,30,18,0
30545,47,3,102308,0,13,6,2,5,0,0,0,0,50,18,1
30546,47,3,45564,1,10,6,6,5,0,0,0,0,40,18,1
30547,18,3,137646,9,7,0,3,3,0,1,0,0,15,18,0
30548,18,3,237646,1,10,0,4,3,0,0,0,0,30,18,0
30549,31,6,189843,6,9,4,11,4,0,0,0,0,47,18,1
30550,43,7,118261,14,14,4,3,1,0,1,0,0,30,18,0
30551,45,3,288437,6,9,6,8,5,2,0,4064,0,40,18,0
30552,39,3,106347,6,9,6,8,5,0,0,0,0,40,18,0
30553,30,3,316471,0,13,0,4,4,0,0,0,0,50,18,0
30554,22,3,50058,1,10,0,4,4,0,1,0,0,35,18,0
30555,30,7,182089,6,9,6,12,5,0,0,0,0,85,18,0
30556,36,3,186865,7,16,6,2,5,0,0,0,0,60,18,1
30557,20,4,158206,10,12,0,2,4,0,0,0,0,30,18,0
30558,61,8,229744,15,2,6,14,5,0,0,3942,0,20,37,0
30559,27,3,141545,6,9,6,8,5,0,0,0,1902,45,18,0
30560,59,6,50929,1,10,6,6,5,0,0,0,0,60,18,1
30561,60,3,132529,6,9,6,7,5,0,0,0,0,40,18,0
30562,43,3,260696,0,13,4,6,4,0,1,0,0,40,18,0
30563,35,3,231180,6,9,4,8,4,0,0,0,0,60,18,0
30564,40,3,223277,0,13,6,4,5,0,0,0,0,50,18,1
30565,20,3,279538,9,7,6,1,0,0,0,2961,0,35,18,0
30566,47,3,46044,14,14,6,6,5,0,0,0,0,40,18,0
30567,40,3,168071,10,12,4,2,4,0,0,0,0,50,18,0
30568,20,3,79691,6,9,0,13,3,0,0,0,0,40,18,0
30569,75,8,114204,1,10,6,14,5,0,0,0,0,13,18,0
30570,25,3,124111,1,10,0,4,3,0,1,0,0,40,18,0
30571,47,3,104521,12,11,6,2,5,0,0,0,0,40,18,1
30572,29,7,128516,10,12,1,5,1,0,1,0,0,40,18,1
30573,34,3,112564,6,9,6,8,5,0,0,0,0,45,18,0
30574,45,4,32186,0,13,2,2,4,0,1,0,0,40,18,0
30575,23,3,239663,1,10,0,1,3,0,0,2597,0,50,18,0
30576,46,3,269284,10,12,1,4,1,0,1,0,0,40,18,0
30577,41,4,175537,1,10,4,13,4,4,1,0,0,38,18,0
30578,29,3,444304,0,13,6,2,5,0,0,0,0,40,18,1
30579,17,3,27415,9,7,0,1,3,1,0,0,0,20,18,0
30580,39,3,174343,5,5,6,7,5,0,0,0,0,40,18,0
30581,37,3,148143,6,9,0,13,1,4,1,0,0,40,18,0
30582,34,3,209213,6,9,6,13,5,4,0,0,0,40,23,0
30583,20,3,165097,6,9,0,7,4,0,0,0,0,40,18,0
30584,18,8,51574,6,9,0,14,3,3,1,0,1602,38,18,0
30585,52,3,167651,12,11,6,7,5,0,0,0,0,40,18,1
30586,42,6,29075,10,12,6,2,2,1,1,0,0,40,18,0
30587,22,3,396895,13,3,6,7,5,0,0,0,0,35,37,0
30588,66,4,71075,1,10,4,6,4,0,1,0,0,55,18,0
30589,35,3,129573,6,9,6,8,5,0,0,0,0,65,18,0
30590,40,6,183765,10,12,0,2,4,0,0,0,0,40,18,1
30591,21,3,164991,6,9,4,5,1,1,1,0,0,38,18,0
30592,51,6,154891,6,9,4,11,1,0,0,0,0,52,18,0
30593,34,3,200117,8,6,6,7,5,0,0,0,0,40,18,0
30594,24,3,176389,6,9,6,7,5,0,0,0,0,40,18,0
30595,43,3,342567,0,13,5,4,1,0,1,0,0,40,18,0
30596,34,3,178841,0,13,6,6,2,0,1,0,0,40,18,1
30597,42,6,191149,14,14,0,2,1,0,1,0,0,40,18,0
30598,41,3,29702,12,11,0,7,4,0,0,0,0,30,18,0
30599,21,3,157893,6,9,0,8,3,0,1,0,0,40,18,0
30600,64,6,31993,3,4,6,11,5,0,0,0,0,10,18,0
30601,24,5,210736,6,9,0,4,4,0,1,0,1974,40,18,0
30602,23,3,39615,1,10,0,1,3,0,0,0,0,10,18,0
30603,29,3,200511,6,9,6,5,5,0,0,0,0,50,18,0
30604,44,7,47818,6,9,4,6,1,0,1,0,0,60,18,0
30605,28,3,183155,0,13,6,2,5,0,0,0,0,55,18,0
30606,33,0,374905,6,9,6,5,5,0,0,0,0,50,18,1
30607,35,3,128876,1,10,6,7,5,0,0,0,0,40,18,0
30608,41,3,202872,8,6,5,7,4,0,1,0,0,40,18,0
30609,42,3,153414,0,13,6,5,5,4,0,0,0,40,18,1
30610,51,7,24790,1,10,6,6,5,0,0,0,0,99,18,1
30611,32,3,316769,9,7,0,3,1,4,1,0,0,40,24,0
30612,37,3,126569,6,9,0,7,3,0,0,0,0,40,18,0
30613,18,3,128538,9,7,0,5,3,0,1,0,0,25,18,0
30614,24,3,234640,12,11,0,3,3,0,1,0,0,35,18,0
30615,29,8,65372,1,10,4,14,1,0,1,0,0,40,18,0
30616,45,3,343377,1,10,6,4,5,0,0,0,0,40,18,0
30617,52,5,30731,0,13,6,6,5,0,0,0,0,45,18,1
30618,35,3,412379,6,9,0,3,4,0,1,0,0,40,18,0
30619,46,0,112320,0,13,4,6,4,0,1,0,0,50,18,0
30620,63,3,181929,6,9,1,6,1,0,0,0,0,50,18,1
30621,32,6,100135,0,13,6,2,2,0,1,0,0,35,18,1
30622,24,3,128061,6,9,0,3,3,0,1,594,0,15,18,0
30623,72,8,402306,1,10,6,14,5,0,0,0,0,32,34,0
30624,35,8,98389,1,10,0,14,1,0,0,0,0,10,18,0
30625,29,3,179565,0,13,0,4,4,0,1,0,0,40,18,0
30626,35,3,64922,0,13,6,6,5,0,0,7688,0,50,18,1
30627,70,3,102610,8,6,6,1,5,0,0,0,0,32,18,0
30628,65,8,115513,0,13,6,14,5,0,0,5556,0,48,18,1
30629,36,3,150548,6,9,0,13,4,0,1,0,0,30,18,0
30630,53,3,133219,6,9,6,3,5,4,0,4386,0,30,18,1
30631,49,6,67001,6,9,6,8,5,0,0,0,0,40,18,0
30632,60,3,162347,4,15,6,6,5,0,0,0,1902,40,18,1
30633,18,3,138557,9,7,0,1,3,0,0,0,0,40,18,0
30634,21,3,170456,1,10,0,3,3,0,0,0,0,35,31,0
30635,42,3,66006,8,6,0,8,4,4,0,0,0,40,18,0
30636,25,4,176077,14,14,0,2,4,0,1,0,0,37,18,0
30637,32,3,218322,6,9,6,7,5,0,0,0,0,40,18,0
30638,25,0,181691,6,9,6,5,5,0,0,0,0,60,23,0
30639,47,3,168232,0,13,6,4,5,0,0,7298,0,40,18,1
30640,30,3,161690,12,11,0,2,4,0,1,0,0,40,18,0
30641,21,8,242736,10,12,0,14,3,0,1,0,0,40,18,0
30642,38,7,67317,0,13,6,12,5,0,0,0,0,60,18,0
30643,34,3,265807,6,9,6,8,5,0,0,0,2051,55,18,0
30644,37,3,99357,10,12,0,3,4,0,1,0,0,30,18,0
30645,56,3,170070,6,9,6,6,2,0,1,0,0,40,18,1
30646,52,4,231166,12,11,6,6,5,0,0,0,0,40,18,0
30647,23,3,62339,0,13,0,2,3,0,0,0,0,40,18,0
30648,29,4,118520,6,9,6,11,5,0,0,0,0,42,18,0
30649,45,3,155659,6,9,6,7,5,0,0,0,0,40,18,1
30650,23,6,157331,0,13,0,2,4,0,1,0,0,40,18,0
30651,45,3,341762,14,14,6,6,5,0,0,0,0,65,18,1
30652,30,3,164190,0,13,0,6,4,0,0,0,0,42,18,0
30653,45,3,83064,0,13,6,5,5,0,0,0,0,50,18,0
30654,26,3,304283,6,9,6,13,5,0,0,0,0,40,18,0
30655,23,3,436798,1,10,6,13,5,0,0,0,0,40,18,0
30656,24,3,29302,1,10,0,3,3,0,1,0,0,40,23,0
30657,43,3,104660,14,14,1,6,1,0,0,4934,0,40,18,1
30658,42,3,79036,6,9,4,1,1,0,0,0,0,40,18,0
30659,72,3,165622,1,10,1,4,4,0,1,0,0,25,18,0
30660,21,8,177287,1,10,0,14,3,0,1,0,0,40,18,0
30661,57,3,199847,0,13,6,6,5,0,0,15024,0,60,18,1
30662,24,3,22966,0,13,6,5,5,0,0,0,0,45,18,0
30663,27,3,59068,6,9,6,1,5,0,0,0,0,40,18,0
30664,54,3,77336,6,9,6,5,5,0,0,0,0,40,18,0
30665,42,6,96524,6,9,6,6,5,0,0,0,0,60,18,1
30666,17,3,143868,5,5,0,3,3,4,0,0,0,40,18,0
30667,48,3,121424,0,13,6,6,5,0,0,0,0,55,18,1
30668,39,3,176279,0,13,4,5,4,0,1,0,0,40,18,0
30669,41,0,177905,0,13,6,6,5,0,0,7688,0,70,18,1
30670,50,3,205100,3,4,6,3,2,0,1,0,0,35,23,0
30671,57,3,353881,6,9,4,8,4,0,0,0,0,45,18,0
30672,44,6,177937,7,16,6,2,5,0,0,0,0,36,18,1
30673,20,8,122244,6,9,0,14,4,0,1,0,0,28,18,0
30674,49,3,125892,6,9,6,5,5,0,0,0,0,40,18,0
30675,44,3,155472,10,12,0,2,1,4,1,1151,0,50,18,0
30676,42,3,355728,12,11,0,7,4,0,0,0,0,44,18,0
30677,18,8,245274,1,10,0,14,3,0,0,0,0,16,18,0
30678,18,3,240330,2,8,0,3,3,0,0,0,0,18,18,0
30679,51,3,182944,6,9,1,9,1,4,1,0,0,40,18,0
30680,28,3,264498,0,13,0,2,4,0,1,0,0,40,18,0
30681,39,3,110426,10,12,6,6,2,0,1,15024,0,45,18,1
30682,25,3,166971,6,9,6,5,5,0,0,0,0,52,18,0
30683,41,3,347653,4,15,6,2,5,0,0,0,1977,50,18,1
30684,39,3,33975,1,10,6,5,5,0,0,0,0,40,18,1
30685,42,7,215219,9,7,2,3,1,0,1,0,0,30,18,0
30686,33,3,190772,6,9,0,4,4,0,1,0,1617,40,18,0
30687,63,8,331527,8,6,6,14,5,0,0,0,0,40,18,0
30688,47,3,162494,1,10,4,5,1,0,1,0,0,45,18,1
